lat,lon,cs2_rfb,is2_fb_wm,is2_fb_mean,is2_fb_std,is2_fb_unc_mean,n_is2,n_strong,n_weak,date,year_month,snow_thickness,snow_thickness_unc
-69.5906493,-169.2081565,0.051000000000000004,0.17352335466677482,0.17194487,0.06750405,0.01644785,373,373,0,20241201,202412,0.09702581829172316,0.027278772700831188
-69.4792805,-169.2479727,0.111,0.16365393666783656,0.15689415,0.07895005,0.016027315,1443,1297,146,20241201,202412,0.04169646925985436,0.02696924013523625
-69.4653592,-169.25292629999998,0.078,0.16438457693827313,0.16038157,0.086862765,0.016041288,1441,1286,155,20241201,202412,0.06840764593832269,0.02703282040459976
-69.46257489999999,-169.25391639999998,0.04,0.16533681621615332,0.1635544,0.08928784,0.016168868,1437,1280,157,20241201,202412,0.0992537887044103,0.027182603448421362
-69.45979059999999,-169.2549063,0.08600000000000001,0.16447939209670812,0.16311966,0.08959329,0.01617728,1408,1265,143,20241201,202412,0.062147557565079954,0.027067414895765522
-69.2955187,-169.3129449,0.14100000000000001,0.16967541993233862,0.17264037,0.04858786,0.015602863,46,46,0,20241201,202412,0.02270796528025867,0.026788242073991945
-64.71964299999999,-20.5490863,0.011,0.1716386453693599,0.17450427,0.104306236,0.017456777,519,519,0,20241201,202412,0.12720918439284798,0.027799957748715482
-64.76141249999999,-20.560053099999998,0.226,0.183661415166377,0.18671308,0.09598876,0.017315475,666,641,25,20241201,202412,-0.033527778030303795,0.02745206254202298
-64.7641972,-20.5607851,0.186,0.1774617289561724,0.17469855,0.099403255,0.01725846,721,664,57,20241201,202412,-0.006761427134255141,0.02740845893872638
-64.7669818,-20.5615172,0.212,0.1738083501775747,0.16779807,0.09993158,0.017191917,783,698,85,20241201,202412,-0.030243834622466586,0.027399224243526237
-64.7697665,-20.5622495,0.082,0.17506785211185893,0.16930425,0.10037391,0.017615978,840,725,115,20241201,202412,0.07370010829661758,0.02765530160854196
-64.7725511,-20.5629818,0.156,0.17582022928197596,0.16899478,0.099799275,0.017931601,895,752,143,20241201,202412,0.01569557061217798,0.027682004322807163
-64.7753357,-20.563714299999997,0.231,0.17846722495192405,0.17139128,0.10140519,0.017968204,950,781,169,20241201,202412,-0.04160052179469725,0.0277255904234515
-64.77812039999999,-20.5644468,0.068,0.18058424116382155,0.17250417,0.10303479,0.018169608,1001,806,195,20241201,202412,0.0891550688877333,0.027927364683312732
-64.7809051,-20.5651795,0.167,0.180683763934213,0.17004684,0.100161426,0.018178921,1025,829,196,20241201,202412,0.010836125052555531,0.027780491644007903
-64.7864744,-20.566645299999998,-0.895,0.18333146805660466,0.17005825,0.099616945,0.018094493,1036,840,196,20241201,202412,0.8539269379495621,0.03938691598011007
