lat,lon,cs2_rfb,is2_fb_wm,is2_fb_mean,is2_fb_std,is2_fb_unc_mean,n_is2,n_strong,n_weak,date,year_month,snow_thickness,snow_thickness_unc
-68.05835259999999,18.489125899999998,0.11800000000000001,0.1196156221672636,0.11953207,0.027189847,0.012895279,10,10,0,20240701,202407,0.0012794055733727427,0.025858677249521244
-68.06389879999999,18.4873293,0.093,0.12016706445948114,0.12012767,0.02599283,0.012977316,11,11,0,20240701,202407,0.021513503828996427,0.025893948662308992
-68.0666718,18.4864307,0.051000000000000004,0.12015409073034854,0.12012767,0.02599283,0.012977316,11,11,0,20240701,202407,0.054762883856555394,0.02594638833577637
-68.0805371,18.481935399999998,0.14,0.14279688527937154,0.14287025,0.03872404,0.0138816675,147,133,14,20240701,202407,0.0022148437221388415,0.026177050238011406
-68.08331009999999,18.4810358,-0.009000000000000001,0.13746449518185969,0.13686001,0.040723864,0.013857025,167,150,17,20240701,202407,0.1159847241724087,0.0264428390202995
-68.0888562,18.4792362,-0.019,0.13741075962030572,0.13675468,0.040625293,0.013882626,168,151,17,20240701,202407,0.12386113637733656,0.026489507871128068
-68.0916292,18.4783361,-0.011,0.1374071011033102,0.13675468,0.040625293,0.013882626,168,151,17,20240701,202407,0.1175230670431185,0.026458535814931003
-68.0944023,18.4774359,-0.329,0.13737994579373683,0.13675468,0.040625293,0.013882626,168,151,17,20240701,202407,0.36932465649961255,0.02883500052731525
-68.0971754,18.4765354,-0.069,0.13732413843800317,0.13675468,0.040625293,0.013882626,168,151,17,20240701,202407,0.16338736741029344,0.026718237512487066
-68.0999485,18.475634799999998,-0.083,0.13723582491295658,0.13675468,0.040625293,0.013882626,168,151,17,20240701,202407,0.17440398352989991,0.026792780647389585
-68.1027215,18.474733999999998,0.012,0.13711357136721042,0.13675468,0.040625293,0.013882626,168,151,17,20240701,202407,0.09907700188521973,0.02637747958568951
-68.1054946,18.4738331,0.106,0.1370892802078176,0.13692957,0.040583547,0.013878167,169,152,17,20240701,202407,0.024619492834390726,0.02618819335602207
-68.10826759999999,18.472932,0.07100000000000001,0.1379414562076662,0.13838975,0.04065261,0.013933012,163,146,17,20240701,202407,0.053010706275981964,0.02625148503746757
-68.1110407,18.472030699999998,0.08700000000000001,0.13774463918327304,0.13838975,0.04065261,0.013933012,163,146,17,20240701,202407,0.04018450322443254,0.026227069630931604
-68.1138137,18.4711292,0.036000000000000004,0.13760459657652122,0.13846572,0.040766355,0.013933847,162,145,17,20240701,202407,0.08046032653814279,0.02632645460792306
-68.1165868,18.470227599999998,0.022,0.13743662827975578,0.13846572,0.040766355,0.013933847,162,145,17,20240701,202407,0.09141386432115067,0.026364753044929762
-68.127679,18.4666194,0.069,0.14197554174086252,0.14323941,0.034488484,0.013433571,266,197,69,20240701,202407,0.05778907761663694,0.02609859716824253
-68.13045199999999,18.4657169,0.055,0.14689933729263002,0.1482267,0.03245969,0.013165615,338,229,109,20240701,202407,0.07277476547663002,0.026053108111341358
-68.13322509999999,18.4648143,-0.11900000000000001,0.15351782712549686,0.1549637,0.034438808,0.01308926,403,253,150,20240701,202407,0.21580591918859593,0.026865425032896996
-68.2912862,18.4130771,0.073,0.152616394175565,0.15054476,0.12178606,0.015793322,3419,2425,994,20240701,202407,0.06304794555560235,0.026927084386764444
-68.45489189999999,18.3589229,0.055,0.19085606406210595,0.1966819,0.14024931,0.016597724,2338,1174,1164,20240701,202407,0.10758394447628596,0.027377963585009785
-68.4576649,18.3579996,-0.468,0.19215080105839433,0.19697586,0.14232984,0.0164685,2325,1171,1154,20240701,202407,0.5227711226388451,0.032053173396494626
-68.4604379,18.357076199999998,0.037,0.19173552158363286,0.19449414,0.13912243,0.016204141,2316,1166,1150,20240701,202407,0.12253452120438717,0.027297337624618896
-68.46321089999999,18.356152599999998,0.145,0.1928207746660972,0.19420567,0.13885999,0.016044945,2296,1156,1140,20240701,202407,0.03786910508564776,0.02696976202469623
-68.4659838,18.3552289,-0.007,0.1935418521421826,0.19357581,0.13795294,0.015895084,2267,1144,1123,20240701,202407,0.15880839500968594,0.027383620209159455
-68.4687568,18.3543049,-0.125,0.19518555123465134,0.19437085,0.14284118,0.015855882,2245,1134,1111,20240701,202407,0.2535538240706763,0.028124022363368875
-68.4715298,18.3533808,0.11900000000000001,0.19669103928292625,0.19498804,0.14331652,0.015753219,2215,1122,1093,20240701,202407,0.061523263714590805,0.026908566383085707
-68.4743028,18.3524565,0.002,0.2028661560611634,0.20200019,0.1469041,0.01585909,2191,1108,1083,20240701,202407,0.15906521015484665,0.027372128525062853
-68.4770759,18.351532,-0.04,0.20678320748323412,0.20585304,0.1501716,0.01594416,2163,1093,1070,20240701,202407,0.19542676342676063,0.02765405419347416
-68.4798489,18.3506073,0.066,0.2106791012398276,0.20952329,0.15343678,0.015969485,2135,1080,1055,20240701,202407,0.11457087692124684,0.027173262948504258
-68.4826219,18.3496824,0.037,0.21601322602000173,0.21495146,0.15275219,0.016001306,2129,1076,1053,20240701,202407,0.14175995088340373,0.027322054915847088
-68.4853949,18.3487574,0.17200000000000001,0.22597466943858602,0.22622381,0.15669835,0.016304843,2098,1063,1035,20240701,202407,0.042742352946072176,0.02707511030886308
-68.4881679,18.3478322,0.133,0.23318408080600303,0.23396869,0.15548463,0.016414516,2065,1046,1019,20240701,202407,0.07933542504156142,0.027204784191973513
-68.4909409,18.3469068,-0.155,0.23803863827625074,0.23894796,0.152622,0.016401825,2028,1026,1002,20240701,202407,0.3112459302369968,0.028929772414445543
-68.4937138,18.3459812,0.058,0.2434128818823543,0.24462438,0.15202145,0.016408395,2007,1016,991,20240701,202407,0.14682781609586812,0.02750156545470456
-68.4964869,18.3450554,-0.017,0.2454146620716256,0.24619083,0.14621787,0.016355054,1966,998,968,20240701,202407,0.20780525793218305,0.027900171575899194
-68.4992599,18.3441294,0.063,0.24353670649525086,0.24310115,0.14330822,0.016149465,1923,976,947,20240701,202407,0.14296638977143883,0.027383389710445294
-68.502033,18.3432033,0.033,0.24614880627957123,0.24563146,0.14084423,0.016206441,1884,960,924,20240701,202407,0.16879179813044667,0.0275614998825521
-68.504806,18.342277,-0.036000000000000004,0.2442804207703221,0.24309464,0.13489732,0.01619568,1834,938,896,20240701,202407,0.221953090089227,0.027958605879953868
