lat,lon,cs2_rfb,is2_fb_wm,is2_fb_mean,is2_fb_std,is2_fb_unc_mean,n_is2,n_strong,n_weak,date,year_month,snow_thickness,snow_thickness_unc
-65.17326059999999,156.55518429999998,-0.08600000000000001,0.209857112910032,0.20980017,0.08203132,0.015505616,16,0,16,20250701,202507,0.23428821840206157,0.027820813758841993
-65.1704781,156.5544378,0.109,0.18180878395567487,0.18208794,0.14563923,0.013915402,76,0,76,20250701,202507,0.057657022706710984,0.026256124892756055
-65.159348,156.5514529,-0.084,0.24359687632037727,0.24309362,0.12558764,0.015167292,600,292,308,20250701,202507,0.259422826621449,0.0279426463627136
-65.14821789999999,156.5484698,0.153,0.25382036769951205,0.25387207,0.108731285,0.014155152,1097,534,563,20250701,202507,0.07983929841883644,0.026398365482601757
-65.1203927,156.54102029999999,0.14400000000000002,0.25757316103377753,0.25202176,0.119691625,0.013206141,1926,947,979,20250701,202507,0.08993819109221732,0.02612332596058821
-65.10647999999999,156.5372999,0.176,0.21949033487871075,0.21588969,0.12849842,0.012560682,2101,1036,1065,20250701,202507,0.03443984488397501,0.025779827826784084
-65.0925676,156.5335824,-0.075,0.1777715578761532,0.18408546,0.12924951,0.012052471,2229,1103,1126,20250701,202507,0.20016891726894637,0.026427871097872046
-65.0758726,156.5291253,0.145,0.13682155695454928,0.15027098,0.09999887,0.011524552,2360,1169,1191,20250701,202507,-0.006476480594211884,0.025450413236562514
-65.0730901,156.5283828,0.28200000000000003,0.1343010689398542,0.14780104,0.08933916,0.011464568,2386,1184,1202,20250701,202507,-0.11696226964971886,0.025719206645526273
-65.0703077,156.5276405,0.20500000000000002,0.13401401348489825,0.14750162,0.0864442,0.0113897445,2410,1196,1214,20250701,202507,-0.056213555755184365,0.02547800243907446
-65.06752519999999,156.5268983,0.19,0.13411309410389258,0.14682636,0.08424866,0.011374517,2431,1207,1224,20250701,202507,-0.044256646343954424,0.025448449053750676
-65.0647427,156.5261562,0.229,0.1357053853760987,0.14753208,0.08373246,0.011348137,2451,1218,1233,20250701,202507,-0.07387968074097838,0.025514678382290466
-65.0619602,156.5254142,0.194,0.13724596799210054,0.14724715,0.082507834,0.01132086,2471,1228,1243,20250701,202507,-0.044943320495079,0.025434730925743113
-65.05917769999999,156.5246723,0.158,0.14232054199137095,0.15159489,0.08378102,0.011319449,2491,1239,1252,20250701,202507,-0.012416508246900673,0.02539499248349128
-65.0563952,156.5239305,0.269,0.1482756502600598,0.1565773,0.086521946,0.011322583,2515,1251,1264,20250701,202507,-0.09560119254904995,0.02558479226292048
-65.0536127,156.52318889999998,0.183,0.15472811145208112,0.16164023,0.0872801,0.011308095,2531,1259,1272,20250701,202507,-0.022388410180855783,0.02539914481311716
-65.0508302,156.52244729999998,0.321,0.16217677762642466,0.16752256,0.0895033,0.011315005,2554,1271,1283,20250701,202507,-0.12577155723849312,0.025722230209805814
-65.0480477,156.5217059,0.213,0.17096592431025728,0.1748736,0.09308091,0.011416074,2579,1285,1294,20250701,202507,-0.03328663829867751,0.02544220252239174
-65.0452651,156.52096459999999,-0.032,0.17860149507238007,0.17952202,0.09544869,0.011547614,2594,1293,1301,20250701,202507,0.16677459124777863,0.026035087965981092
-65.0424826,156.5202234,0.083,0.18667106183088875,0.18459569,0.09666101,0.011604689,2613,1303,1310,20250701,202507,0.08209675318367272,0.025613773373192164
-64.9784858,156.50320779999998,0.251,0.2511951941725808,0.24973749,0.09910333,0.013854185,4240,2117,2123,20250701,202507,0.00015457358617004122,0.026167818503346565
-64.9757034,156.5024693,0.211,0.2469685181746717,0.2486041,0.09999423,0.013886508,4258,2129,2129,20250701,202507,0.028483344405069597,0.026195164172922968
-64.97013849999999,156.5009928,0.155,0.24677927561105803,0.24406819,0.10098727,0.013967372,4282,2145,2137,20250701,202507,0.07267968904869768,0.026313334795641387
-64.967356,156.5002547,0.251,0.23811194187671328,0.24413346,0.10353669,0.014052097,4293,2150,2143,20250701,202507,-0.010206008389209414,0.02623604027215792
-64.9645735,156.4995167,0.177,0.1961767954712577,0.24124466,0.10385628,0.014106389,4308,2159,2149,20250701,202507,0.015186037616029687,0.026256885743657126
-64.96179099999999,156.4987788,0.112,0.20218723011778103,0.23988843,0.10393281,0.014161816,4307,2161,2146,20250701,202507,0.07141895376142972,0.026374738197320707
-64.9590085,156.4980411,0.244,0.20962064635432137,0.2369888,0.102837086,0.01418618,4295,2152,2143,20250701,202507,-0.02722489054339496,0.026294239319606935
-64.9562261,156.4973034,0.166,0.20417525498868874,0.23685192,0.100945115,0.014233907,4308,2160,2148,20250701,202507,0.03023085161066959,0.0263139269587194
-64.9534436,156.49656589999998,-0.002,0.20555816745417516,0.23525001,0.09843778,0.014249128,4302,2161,2141,20250701,202507,0.1643645906949109,0.026845356223949797
-64.9478786,156.4950912,0.21,0.2235090873529648,0.23152474,0.09852859,0.014267506,4334,2177,2157,20250701,202507,0.010697799275579371,0.026309054296060612
-64.9450961,156.494354,0.14300000000000002,0.22977154066531902,0.22851089,0.09859535,0.014266796,4319,2171,2148,20250701,202507,0.06871408116749146,0.026402501500057542
-64.8365817,156.4656922,0.17500000000000002,0.16585455757435127,0.17577767,0.10085433,0.016216679,1828,1342,486,20250701,202507,-0.007242244039119798,0.027006694022322617
-64.8198872,156.4612979,0.006,0.18015352185838368,0.17530881,0.10919775,0.016261183,1499,1166,333,20250701,202507,0.13791156806513158,0.027397058217712378
-64.6362517,156.4132252,0.17,0.19723724707990792,0.19928493,0.07717589,0.017659629,120,120,0,20250701,202507,0.021569081201941235,0.027576398333837362
-64.6167753,156.40815469999998,0.18,0.20968102883051826,0.21341303,0.08907593,0.017247353,113,113,0,20250701,202507,0.02350430346813052,0.027413983037728674
-64.60008119999999,156.4038128,0.154,0.20633271563648428,0.20331791,0.0819719,0.015684891,90,90,0,20250701,202507,0.04144209544268106,0.026842271876617023
-64.5972989,156.4030896,0.195,0.20990925376817193,0.20839661,0.08248596,0.015705792,84,84,0,20250701,202507,0.011806586188487003,0.026818416940489864
-64.59451659999999,156.4023664,0.167,0.2099673160921013,0.20839661,0.08248596,0.015705792,84,84,0,20250701,202507,0.034025668126484644,0.026838760344916324
-64.5917343,156.40164339999998,0.178,0.20992039879574784,0.20842019,0.08054041,0.015677288,88,88,0,20250701,202507,0.0252776527526423,0.026817941636218683
-64.58616959999999,156.40019759999998,-0.10300000000000001,0.21024271875077552,0.20958588,0.08026046,0.015699118,87,87,0,20250701,202507,0.2480558191813841,0.028016109965698543
-64.58338719999999,156.3994749,-0.037,0.20999658401973068,0.20958588,0.08026046,0.015699118,87,87,0,20250701,202507,0.1955957355636576,0.02756728183676479
-64.5750403,156.3973074,0.04,0.20941409831011562,0.20978823,0.07778029,0.01561367,100,100,0,20250701,202507,0.13415843504610506,0.02713966309037991
-64.57225799999999,156.39658509999998,0.164,0.209270683349887,0.20978823,0.07778029,0.01561367,100,100,0,20250701,202507,0.035849696644319716,0.026807580057182527
-64.5694757,156.395863,0.234,0.2091709277337106,0.20978823,0.07778029,0.01561367,100,100,0,20250701,202507,-0.019662055945276327,0.026789608711019187
-68.0282215,8.2075544,0.057,0.09318206863321137,0.09485414,0.040205427,0.012529492,200,200,0,20250701,202507,0.028652454270227428,0.025762712852383855
-67.9642133,8.1871036,-0.20700000000000002,0.11491435222914652,0.11484696,0.024091737,0.013049091,118,118,0,20250701,202507,0.25492285556357525,0.027218193097345196
-67.9614303,8.1862164,-0.395,0.11473653255120089,0.11419679,0.02374318,0.01299148,108,108,0,20250701,202507,0.403658586711693,0.029066935123120707
-67.9586473,8.185329399999999,-0.035,0.11641114429104937,0.11670958,0.01782878,0.012789925,104,104,0,20250701,202507,0.11990195839217417,0.02612245448102957
-67.86680919999999,8.1561522,0.08,0.15079253895801195,0.14859419,0.019485556,0.014000864,28,28,0,20250701,202507,0.056060365307745004,0.026280897969480927
-67.8612433,8.1543897,-0.017,0.15041807354262138,0.14859419,0.019485556,0.014000864,28,28,0,20250701,202507,0.13257778997706182,0.026573624347297084
-67.85846029999999,8.1535087,0.046,0.14897375075830557,0.14693537,0.018879741,0.014134487,32,32,0,20250701,202507,0.08154455497129708,0.026397009224950658
-67.8556773,8.1526278,-0.196,0.14808534552708566,0.14626427,0.018975135,0.014260374,33,33,0,20250701,202507,0.2724799880214918,0.027775882216629594
-67.8528943,8.151747199999999,0.019,0.1493195374991809,0.14824663,0.01900941,0.014165424,29,29,0,20250701,202507,0.10319958835313994,0.026488476662392776
-67.8501113,8.1508666,0.125,0.15099985728548737,0.15092246,0.019858744,0.014537343,21,21,0,20250701,202507,0.020589196528721165,0.02640780668855883
-67.8473283,8.1499863,0.043000000000000003,0.14597240619503746,0.1449347,0.0145859,0.014201617,15,15,0,20250701,202507,0.08154349021632289,0.02641959072421544
-67.8445453,8.1491061,0.08700000000000001,0.14570783266496354,0.14542468,0.015384449,0.014405724,13,13,0,20250701,202507,0.04649052843797377,0.026397835431959712
-67.8417623,8.1482261,-0.062,0.14430872264816316,0.14453377,0.01653987,0.014530304,11,11,0,20250701,202507,0.16337515969995195,0.02693325274606339
-67.8028005,8.135922899999999,0.171,0.12748926075332312,0.12639587,0.02093537,0.013795229,20,20,0,20250701,202507,-0.034456003031978905,0.02617260081138568
-67.8000175,8.1350454,0.084,0.1272681861572358,0.12639587,0.02093537,0.013795229,20,20,0,20250701,202507,0.034263926084312786,0.026172330516741903
-67.7972345,8.1341679,0.081,0.12480242895425779,0.12368142,0.021896522,0.0137477275,22,22,0,20250701,202507,0.03468699109659957,0.026157249496651262
-67.7944515,8.1332907,0.017,0.11937312397656795,0.11770495,0.02374537,0.013949303,27,27,0,20250701,202507,0.08106892071246935,0.026333587621597584
-67.7916685,8.1324136,0.041,0.119467321108704,0.11839648,0.02250824,0.014024693,31,31,0,20250701,202507,0.062137998591675465,0.026303505827040132
-67.7805364,8.1289069,0.09,0.12266968606331012,0.122857474,0.02680007,0.0137633905,46,46,0,20250701,202507,0.025871010732992424,0.02615147527802327
