lat,lon,cs2_rfb,is2_fb_wm,is2_fb_mean,is2_fb_std,is2_fb_unc_mean,n_is2,n_strong,n_weak,date,year_month,snow_thickness,snow_thickness_unc
-69.6733948,-123.6836919,0.20600000000000002,0.190449873057125,0.19006437,0.10471733,0.012999439,3277,1749,1528,20250103,202501,-0.012314091425883548,0.02589446647541896
-67.5537035,-40.5467023,0.154,0.19351668272335928,0.19082968,0.07911477,0.027404863,146,102,44,20250108,202501,0.031293123566817044,0.03219330045684661
-67.55648099999999,-40.5475664,0.003,0.1958867345128554,0.19300032,0.0780437,0.027146518,150,106,44,20250108,202501,0.1527463339918098,0.032427304490693205
-67.55925839999999,-40.548430599999996,0.054,0.1960672443993008,0.19174044,0.07744259,0.02756752,153,109,44,20250108,202501,0.11250255657609987,0.032473575278046965
-67.5620359,-40.549295,0.006,0.19702440355156767,0.19218071,0.07750583,0.027643997,152,108,44,20250108,202501,0.15127156058276967,0.03268244780825495
-67.6009205,-40.5614134,0.147,0.19819933549561325,0.20004722,0.073777184,0.028513042,195,130,65,20250108,202501,0.04054457565224864,0.0328021421998295
-67.6425819,-40.5744318,0.088,0.20298474544474898,0.20371702,0.091091804,0.03352532,143,93,50,20250108,202501,0.09105601987624658,0.035750591491885454
-67.6453594,-40.575300999999996,0.24,0.20356865600253526,0.20371702,0.091091804,0.03352532,143,93,50,20250108,202501,-0.028849854563930036,0.03563859728218334
-67.6481368,-40.5761703,0.068,0.20449335346080816,0.20416266,0.09199744,0.033849895,140,90,50,20250108,202501,0.10808861173393564,0.03599241824984527
-67.6509143,-40.5770398,0.085,0.20449640168632968,0.20307438,0.093159966,0.03410164,134,84,50,20250108,202501,0.0946287847575287,0.03610064861097214
-67.6536917,-40.5779095,0.161,0.2051123795219541,0.20304196,0.09324034,0.034024388,134,84,50,20250108,202501,0.03493243987281459,0.03593975635356208
-67.6564692,-40.5787793,0.224,0.20386680517254552,0.20037031,0.09394444,0.03417617,137,87,50,20250108,202501,-0.015943406938809374,0.036015581263779475
-67.6592467,-40.5796493,0.07200000000000001,0.20425246378308193,0.20032017,0.094796196,0.033885173,133,83,50,20250108,202501,0.10473026595255057,0.036002591854682804
-67.66202419999999,-40.5805195,0.037,0.20238728418137827,0.19485179,0.10019256,0.03580087,104,70,34,20250108,202501,0.1309696149471777,0.037236165533018194
-67.66480159999999,-40.5813898,0.05,0.20493113218790734,0.19843079,0.10704514,0.03749262,88,59,29,20250108,202501,0.12268942456136664,0.03823660028116803
-67.6675791,-40.5822602,0.093,0.20605340055991805,0.20102386,0.10690438,0.03805133,86,57,29,20250108,202501,0.08952659458125774,0.03848326733921853
-67.6870213,-40.588358,0.164,0.15055253075389158,0.14508055,0.105950326,0.026838887,184,143,41,20250108,202501,-0.010649004111134307,0.03187833220907671
-67.6897987,-40.5892297,0.09,0.13838583262167875,0.13475516,0.10322566,0.025006792,213,172,41,20250108,202501,0.038316572514789364,0.03095342134301215
-67.69257619999999,-40.5901016,0.044,0.13301646879652135,0.13247497,0.10238089,0.024610939,220,179,41,20250108,202501,0.07049183194429975,0.030814767817145573
-67.69535359999999,-40.5909737,0.113,0.1291887477769263,0.13169013,0.1019531,0.024449248,223,182,41,20250108,202501,0.012819813042553986,0.030650043898671545
-67.73979229999999,-40.6049486,-0.05,0.13936562677830153,0.13599093,0.08300799,0.018518474,195,165,30,20250108,202501,0.14995798102704197,0.02834692550492592
-67.74256969999999,-40.6058235,0.0,0.13935401741389689,0.13039666,0.08034102,0.018124139,178,148,30,20250108,202501,0.11035396156589986,0.02798993184879098
-67.7453471,-40.6066984,0.031,0.141215063989965,0.13039666,0.08034102,0.018124139,178,148,30,20250108,202501,0.08727892572631986,0.027902473166873006
-67.8342241,-40.6347835,0.074,0.14543205140686233,0.15403137,0.07037285,0.027281234,52,47,5,20250108,202501,0.05656679299107286,0.03216440677821078
-67.8370015,-40.6356639,0.069,0.14496708388444204,0.15403137,0.07037285,0.027281234,52,47,5,20250108,202501,0.06015806943231474,0.03217139092956889
-67.8397789,-40.6365444,0.097,0.14300869106585926,0.1525463,0.072097085,0.02688857,49,44,5,20250108,202501,0.0364341223870082,0.0319249636578277
-67.8703306,-40.6462411,-0.076,0.1455013013965042,0.14813295,0.058148798,0.020253565,20,20,0,20250108,202501,0.17540610995452383,0.029233718634461024
-67.873108,-40.6471236,-0.028,0.1503661698890881,0.15278399,0.06121258,0.021361107,19,19,0,20250108,202501,0.1412475493844951,0.02952827826778165
-67.8758855,-40.6480063,-0.034,0.15201331530592885,0.15278399,0.06121258,0.021361107,19,19,0,20250108,202501,0.1473032972350392,0.029559977087728267
-67.8786628,-40.6488891,-0.109,0.15346108221437357,0.15278399,0.06121258,0.021361107,19,19,0,20250108,202501,0.20784201788172565,0.029947255864755037
-67.8814402,-40.6497721,0.14200000000000002,0.15475825278880104,0.15278399,0.06121258,0.021361107,19,19,0,20250108,202501,0.010103215996433695,0.029165789908182575
-67.89532729999999,-40.654189599999995,0.032,0.16249027190941018,0.15882665,0.057108525,0.02074363,18,18,0,20250108,202501,0.10333479233860135,0.029080508648049664
-67.8981048,-40.6550736,0.182,0.16310742073795062,0.15882665,0.057108525,0.02074363,18,18,0,20250108,202501,-0.014960967788769342,0.028887195740388633
-67.9008822,-40.655957799999996,0.15,0.16701508689887518,0.16597979,0.050321147,0.021233365,17,17,0,20250108,202501,0.013474188118323085,0.029108699063212545
-67.9036596,-40.6568421,0.10400000000000001,0.1673834623627793,0.16597979,0.050321147,0.021233365,17,17,0,20250108,202501,0.0501931433287712,0.029151710856728612
-67.906437,-40.6577266,0.17500000000000002,0.16770116545611413,0.16597979,0.050321147,0.021233365,17,17,0,20250108,202501,-0.00577992168205351,0.029105971264322728
-67.9092144,-40.658611199999996,0.056,0.16963142185866012,0.16902651,0.048766084,0.022258978,19,19,0,20250108,202501,0.08998432763674763,0.02972833276754986
-67.9119919,-40.6594961,0.158,0.16995413144973767,0.16902651,0.048766084,0.022258978,19,19,0,20250108,202501,0.009466435105634146,0.0295836181391135
-67.9147694,-40.660381099999995,0.17400000000000002,0.17022514231935415,0.16902651,0.048766084,0.022258978,19,19,0,20250108,202501,-0.002989296664261032,0.02958215651399639
-67.9231017,-40.6630371,0.084,0.1707358320485565,0.16902651,0.048766084,0.022258978,19,19,0,20250108,202501,0.06868580363811046,0.029667344826330263
-67.9258792,-40.6639227,0.122,0.17083009395313925,0.16902651,0.048766084,0.022258978,19,19,0,20250108,202501,0.03866838151755098,0.029609072205211008
-68.13140469999999,-40.7299262,0.214,0.11254019303663614,0.109422274,0.06888684,0.022735836,59,50,9,20250108,202501,-0.08034566814721854,0.02992438992270292
-68.134182,-40.7308245,0.149,0.11545159921382596,0.10943488,0.06831044,0.023316832,60,51,9,20250108,202501,-0.026566861864907074,0.03010124725554944
-68.1369594,-40.731722999999995,0.20500000000000002,0.11845848158542634,0.10943488,0.06831044,0.023316832,60,51,9,20250108,202501,-0.06853192734739269,0.030172219876570865
-68.1397368,-40.7326216,0.111,0.12169155464359611,0.11049467,0.06692397,0.02314054,64,55,9,20250108,202501,0.008466604925459895,0.030004489127426873
-68.1425142,-40.733520399999996,0.20800000000000002,0.12285640879661705,0.1088326,0.065863095,0.022845658,67,58,9,20250108,202501,-0.06742491365235528,0.029942639587587853
-68.1452917,-40.7344194,0.10400000000000001,0.12527602467994722,0.1088326,0.065863095,0.022845658,67,58,9,20250108,202501,0.016848409922998683,0.029866251206961448
-68.1480691,-40.7353186,-0.024,0.137634880496973,0.12260916,0.061035592,0.023694199,50,44,6,20250108,202501,0.1279980995244203,0.030561658380611832
-68.3119315,-40.7886739,-0.263,0.13228804252272147,0.13855621,0.07461984,0.023762187,185,155,30,20250108,202501,0.31302722563391333,0.031992311788141006
-68.3147089,-40.7895834,-0.018000000000000002,0.13637194694612004,0.14494531,0.07650067,0.024738891,171,141,30,20250108,202501,0.12224660771384704,0.031051603306824195
