lat,lon,cs2_rfb,is2_fb_wm,is2_fb_mean,is2_fb_std,is2_fb_unc_mean,n_is2,n_strong,n_weak,date,year_month,snow_thickness,snow_thickness_unc
-74.8776826,-158.99737349999998,0.059000000000000004,0.1279318880253192,0.1248428,0.04453479,0.012876025,4955,2393,2562,20230501,202305,0.05458692230750429,0.025914325507431082
-74.7616062,-159.0656323,0.098,0.10798017032925243,0.1070379,0.04927896,0.011669304,3709,2461,1248,20230501,202305,0.007903262161896064,0.025492173961548285
-74.7422587,-159.07692179999998,-0.09,0.10689964666458386,0.10605868,0.050057437,0.011177438,3480,2456,1024,20230501,202305,0.15592414516350994,0.025861115695340824
-74.7394948,-159.0785326,0.035,0.10833109598543043,0.10776747,0.051739864,0.01122893,3458,2446,1012,20230501,202305,0.05807063978590761,0.02543767069866662
-74.7367308,-159.0801429,0.025,0.10849913165621755,0.10713164,0.051320437,0.011229744,3436,2437,999,20230501,202305,0.06612267185816592,0.02545895636097571
-74.65657279999999,-159.1266238,-0.018000000000000002,0.12607718559131684,0.12717119,0.07724435,0.012247048,1344,1344,0,20230501,202305,0.11409422201330553,0.02593072294137788
-74.642752,-159.13459559999998,0.11900000000000001,0.12315703551967028,0.1244786,0.07817081,0.012242111,1262,1262,0,20230501,202305,0.00329194196535611,0.025659009107287165
-74.6372236,-159.1377808,0.077,0.12376311121173719,0.1257568,0.07773896,0.011963542,1232,1232,0,20230501,202305,0.03703154507583879,0.025604971457982437
-74.6344594,-159.1393727,0.107,0.11881753259938237,0.11827013,0.056290243,0.011777261,1207,1207,0,20230501,202305,0.009358262951276492,0.025523816031411985
-70.014572,-39.3375633,-0.031,0.20429767447555272,0.20425221,0.1377672,0.023181116,580,580,0,20230501,202305,0.18633140979709806,0.030636364903200916
-70.0367116,-39.3458234,0.043000000000000003,0.19612121957125056,0.19432077,0.122775376,0.020753732,863,863,0,20230501,202305,0.12125616105707199,0.029159101351584123
-70.039479,-39.3468569,0.06,0.19309168874246554,0.19140168,0.1216127,0.020587552,898,898,0,20230501,202305,0.10539484527815333,0.029018813199867745
-70.04224649999999,-39.3478906,0.12,0.18950154921550055,0.18803681,0.1205247,0.020396614,936,936,0,20230501,202305,0.055038035022110444,0.028784100122929625
-70.0865254,-39.3644612,0.073,0.16335653356812324,0.16252413,0.07657444,0.016444907,1307,1307,0,20230501,202305,0.07155302457473499,0.027193157601850492
-70.20552219999999,-39.4092823,0.17200000000000001,0.19787196101020957,0.20324177,0.1620334,0.016205082,1379,1379,0,20230501,202305,0.020487915913290394,0.027009617480625588
-70.2110569,-39.4113773,0.068,0.19937990889047014,0.20336199,0.16220647,0.01594954,1394,1394,0,20230501,202305,0.10403929276878202,0.027120456398515232
-70.2138243,-39.4124251,0.001,0.19874316696096922,0.19994263,0.1564503,0.01578623,1405,1405,0,20230501,202305,0.15659212595154054,0.027330400038643114
-70.2165916,-39.4134732,0.148,0.20120037449466843,0.20244093,0.15580583,0.015717287,1410,1410,0,20230501,202305,0.04212919147382008,0.026855298107501716
-70.2193589,-39.4145215,0.096,0.20229288205162776,0.2023221,0.1514401,0.015573805,1418,1418,0,20230501,202305,0.08417296349494632,0.0269088012152072
-70.2248936,-39.416618799999995,0.148,0.20310379808208576,0.19976975,0.14223243,0.0153795695,1414,1414,0,20230501,202305,0.043636505990527596,0.026734992929457965
-70.227661,-39.4176678,0.211,0.2068051835961742,0.20453696,0.14819822,0.015473866,1399,1399,0,20230501,202305,-0.0033218605160760485,0.02673116343508788
-70.2304284,-39.418717099999995,0.043000000000000003,0.20882096771343175,0.20654619,0.14890005,0.015567032,1387,1387,0,20230501,202305,0.13131304742738995,0.02710792702769509
-70.23596309999999,-39.4208163,0.156,0.20771787339337663,0.2031179,0.14836994,0.0154319005,1364,1364,0,20230501,202305,0.04095520400945118,0.026749352569079926
-70.2387304,-39.4218662,-0.031,0.2100164865825568,0.20710306,0.14611997,0.015517952,1354,1354,0,20230501,202305,0.19086011720841375,0.02746719501147118
-70.24149779999999,-39.4229164,0.21,0.20750031628777216,0.20371802,0.13518009,0.015512323,1342,1342,0,20230501,202305,-0.0019794908351066136,0.026744994409314427
