lat,lon,cs2_rfb,is2_fb_wm,is2_fb_mean,is2_fb_std,is2_fb_unc_mean,n_is2,n_strong,n_weak,date,year_month,snow_thickness,snow_thickness_unc
-72.08254269999999,-134.5809285,0.029,0.7689851692513102,0.76969105,0.19197252,0.0154862795,270,0,270,20240502,202405,0.585991681060438,0.03290683633771049
-72.0797573,-134.5821674,0.5690000000000001,0.770365075661215,0.7706823,0.20229706,0.01558215,324,0,324,20240502,202405,0.15946030285034488,0.027274675838566423
-72.0435474,-134.5982448,0.292,0.7907165162103693,0.79411054,0.32483667,0.013449733,830,0,830,20240502,202405,0.39493187411093783,0.029069142007104167
-72.040762,-134.5994794,0.257,0.7904874543130064,0.7939104,0.31853113,0.012983137,853,0,853,20240502,202405,0.42246685902344344,0.029349719157815375
-72.234577,-151.6668552,0.167,0.2667047060758923,0.26699358,0.15878786,0.01196019,31,31,0,20240503,202405,0.07895580986057112,0.025705574633730174
-72.25965149999999,-151.6781823,0.061,0.1921888687879827,0.18857378,0.1408122,0.012549103,294,294,0,20240503,202405,0.10388800877626654,0.02597526736990082
-72.2902976,-151.69206219999998,-0.20800000000000002,0.17724796498895226,0.1857482,0.13189635,0.012187585,652,652,0,20240503,202405,0.3050765231651826,0.027519108037961565
-72.2930837,-151.69332599999998,-0.731,0.1736148499579666,0.18902428,0.13103227,0.012175143,690,690,0,20240503,202405,0.7163613524517486,0.0347479249257779
-72.340445,-151.71486009999998,-0.28800000000000003,0.19059736708627853,0.19187056,0.102620244,0.011902326,1171,1171,0,20240503,202405,0.378999589915756,0.028411209960008992
-72.3488028,-151.7186701,-0.013000000000000001,0.19025436094825846,0.18925408,0.0957677,0.011840605,1206,1206,0,20240503,202405,0.16095642129617468,0.026078327378504365
-72.3515887,-151.7199408,0.05,0.1909136138162052,0.1899645,0.09412011,0.011814231,1218,1218,0,20240503,202405,0.11158900053092279,0.025792744166103256
-72.4184494,-151.7505358,0.171,0.17501681522091256,0.17459574,0.047944754,0.012089493,952,952,0,20240503,202405,0.0031809019986078985,0.025613575918481134
-75.0380204,-36.6284054,0.322,0.4753514721599268,0.4753465,0.059499916,0.01913617,78,78,0,20240507,202405,0.12143849728097687,0.02845764186831952
-75.03246299999999,-36.631763899999996,-0.078,0.4594495915081064,0.45944867,0.10923842,0.02045806,400,400,0,20240507,202405,0.42560446168363975,0.03195331958677302
-74.95187829999999,-36.68022,0.199,0.2585586338117873,0.26776865,0.15488838,0.020504685,1265,1265,0,20240507,202405,0.04716427490613586,0.028817247972589062
-74.86295059999999,-36.7331706,-0.439,0.4829680696755905,0.4632947,0.22955303,0.01972002,2217,2217,0,20240507,202405,0.7301033067728467,0.03714341467655254
-74.8379382,-36.747966399999996,-0.16,0.43634348876889784,0.44599196,0.24918655,0.02002506,2189,2189,0,20240507,202405,0.47224233402771554,0.03247932390818939
-74.8184837,-36.7594452,0.169,0.39371424004129635,0.4157466,0.2647255,0.020089645,2133,2133,0,20240507,202405,0.17795042488925514,0.029179221425473915
-74.8157045,-36.7610829,0.198,0.3838304662165225,0.406698,0.2642132,0.020029202,2127,2127,0,20240507,202405,0.14715849967728542,0.028968531536726468
-74.810146,-36.764356899999996,0.059000000000000004,0.365205610562024,0.38588232,0.263277,0.019883977,2101,2101,0,20240507,202405,0.24248315768939382,0.029586379543799342
-74.7879118,-36.777432,0.092,0.5442892227587369,0.36616206,0.2638294,0.019514011,1946,1946,0,20240507,202405,0.3581662619509883,0.030670739338906825
-74.7851325,-36.7790641,0.038,0.5045185256452034,0.3611768,0.26313055,0.019360065,1929,1929,0,20240507,202405,0.36943439740185813,0.030752716734336064
