lat,lon,cs2_rfb,is2_fb_wm,is2_fb_mean,is2_fb_std,is2_fb_unc_mean,n_is2,n_strong,n_weak,date,year_month,snow_thickness,snow_thickness_unc
-67.6329045,-56.201901199999995,-0.303,0.31579633595793394,0.3134811,0.23400849,0.017687434,1304,659,645,20240302,202403,0.49002266560139873,0.03190552194237863
-68.90755539999999,-45.4420907,0.167,0.19341300263429495,0.16118579,0.16835403,0.010595429,4722,2400,2322,20240304,202403,0.020916364893075003,0.02520434993765824
-68.91309919999999,-45.4439919,0.157,0.17927857468262345,0.15494953,0.16737625,0.010513572,4763,2425,2338,20240304,202403,0.017642325782163525,0.025180157713981143
-68.9214149,-45.4468451,0.16,0.1570592654587119,0.13259463,0.1520482,0.010005139,5047,2557,2490,20240304,202403,-0.002328757452187083,0.025043369771846357
-68.9713091,-45.464000399999996,-0.454,0.15752389306174555,0.13992515,0.11707385,0.011326108,4232,2160,2072,20240304,202403,0.4842636433733382,0.029936724939462128
-68.974081,-45.4649553,-0.681,0.16700945374092832,0.14338078,0.11746579,0.011527482,4181,2130,2051,20240304,202403,0.6715357361223364,0.033631905475841384
-68.9768529,-45.4659104,-0.7010000000000001,0.17032682182848735,0.15054634,0.11684683,0.011923178,4031,2063,1968,20240304,202403,0.6900006787878202,0.03411557456671109
-68.9796248,-45.4668657,-0.067,0.17317679262417038,0.1566833,0.114628814,0.012241014,3941,2009,1932,20240304,202403,0.19019516648413234,0.02640324591136428
-68.9879404,-45.469732699999994,-0.032,0.17305315057341045,0.17120658,0.10970503,0.012984375,3685,1861,1824,20240304,202403,0.1623808765421945,0.026426856779506184
-68.9934842,-45.471644999999995,-0.028,0.171986623746602,0.18126537,0.11035745,0.01332836,3603,1815,1788,20240304,202403,0.15836871157491123,0.02650802424752261
-69.0156591,-45.479301899999996,0.021,0.186664193909652,0.19180839,0.106961966,0.013787593,3439,1734,1705,20240304,202403,0.1311888987976058,0.026496194710022618
-69.0184309,-45.4802599,0.108,0.18934845656090107,0.19003326,0.10406834,0.013811731,3444,1736,1708,20240304,202403,0.06441955973256154,0.026238643428352474
-69.0212028,-45.4812181,0.054,0.19204420290208757,0.19254276,0.10579508,0.0138140125,3450,1739,1711,20240304,202403,0.10931672401095119,0.02639823937446854
-69.054465,-45.4927314,-0.296,0.20920938133408037,0.1981418,0.103991225,0.013975962,3372,1713,1659,20240304,202403,0.40007355141318923,0.029299266166968416
-69.05723689999999,-45.4936921,0.053,0.21775641509571247,0.20702524,0.10985204,0.014133888,3356,1708,1648,20240304,202403,0.13047003191308476,0.026606582104997573
-69.0932709,-45.506198999999995,0.055,0.2106440060118138,0.20895755,0.15393475,0.012846003,3640,1856,1784,20240304,202403,0.12325394686237111,0.026156410704213342
-69.0960427,-45.5071625,-0.191,0.2141522254351638,0.21314336,0.15379392,0.012844191,3669,1867,1802,20240304,202403,0.3208386377639673,0.02789593907771845
-69.0988146,-45.5081261,-0.128,0.22326989698006733,0.21824317,0.1558873,0.012900899,3666,1865,1801,20240304,202403,0.27816940932145856,0.027417185413695668
-69.1265329,-45.517773299999995,-0.057,0.297168316360871,0.23821978,0.15683945,0.01261286,3648,1844,1804,20240304,202403,0.280464657545276,0.027358141553008725
-69.12930469999999,-45.5187391,-0.03,0.2978989611351495,0.24199861,0.15675445,0.0126460185,3652,1847,1805,20240304,202403,0.25966204653528907,0.027146808483810923
